Starting ...
cuda
Model properties:  ['affinity', 'tpsas']
Preference properties:  ['affinity']
Building Vocab
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 265, 'properties': ['affinity', 'logps', 'qeds', 'sas', 'tpsas'], 'model_properties': ['affinity', 'tpsas'], 'run_name': 'LCK_DOCKSTRING_FAST_ACTUAL_affinity_tpsas'}
length of preference data : 41795
Sample preference_data[0]: ['O1C(C(=O)N2CCN(CC2)C3=CC=C(N(=O)=O)C=C3)=C(C=4C1=CC=CC4)C', array([0.47959185, 0.53255087, 0.54797947, 0.15855041, 0.16055913]), [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=C(C(=O)NCCC4=CC=CC=C4)C=CC(OC)=C3'), np.float64(0.9873459430403937), array([0.52040816, 0.54211667, 0.55725834, 0.15815913, 0.16377715])], [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=CC(OC(=O)C=4C=CC=CC4)=C(OC)C=C3'), np.float64(0.9574398041990725), array([0.43877551, 0.55263869, 0.41284505, 0.14420153, 0.15814562])]]
LCK_DOCKSTRING_FAST_ACTUAL_affinity_tpsas
len(target_smiles): 41800
len(data): 41800
LCK_DOCKSTRING_FAST_ACTUAL_affinity_tpsas
Loading affinity-only preference data from: ../checkpoints/LCK_DOCKSTRING_FAST_ACTUAL_affinity_logps_qeds_sas_tpsas/PreferenceData_affinity.pkl
dataset built
cuda
True
2.7.1+cu118
No of GPUs available 4
No of GPUs available 4
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 10, 'model_properties': ['affinity', 'tpsas'], 'preference_properties': ['affinity'], 'ipo': False, 'run_name': 'DPO_Finetuning_BETA_0.11_epochs_10_LCK_DOCKSTRING_FAST_ACTUAL_affinity_tpsas_DPO_pref_affinity', 'beta': 0.11}
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.99609375, 'Novelty': 1.0, 'Uniqueness': 0.996078431372549}
Training Epoch: 0 | iteration: 0/262 | Loss: 1.0216383934020996
Training Epoch: 7 | iteration: 197/262 | Loss: 0.623977541923523
Training Epoch: 7 | iteration: 198/262 | Loss: 0.6962682604789734
Training Epoch: 7 | iteration: 199/262 | Loss: 0.6321414709091187
Training Epoch: 7 | iteration: 200/262 | Loss: 0.6795272827148438
Training Epoch: 7 | iteration: 201/262 | Loss: 0.6700589656829834
Training Epoch: 7 | iteration: 202/262 | Loss: 0.6677367091178894
Training Epoch: 7 | iteration: 203/262 | Loss: 0.6054501533508301
Training Epoch: 7 | iteration: 204/262 | Loss: 0.6737872362136841
Training Epoch: 7 | iteration: 205/262 | Loss: 0.6315974593162537
Training Epoch: 7 | iteration: 206/262 | Loss: 0.6166083812713623
Training Epoch: 7 | iteration: 207/262 | Loss: 0.6274847388267517
Training Epoch: 7 | iteration: 208/262 | Loss: 0.6449315547943115
Training Epoch: 7 | iteration: 209/262 | Loss: 0.6667176485061646
Training Epoch: 7 | iteration: 210/262 | Loss: 0.6649453639984131
Training Epoch: 7 | iteration: 211/262 | Loss: 0.657650887966156
Training Epoch: 7 | iteration: 212/262 | Loss: 0.6198115348815918
Training Epoch: 7 | iteration: 213/262 | Loss: 0.6055623292922974
Training Epoch: 7 | iteration: 214/262 | Loss: 0.6222620606422424
Training Epoch: 7 | iteration: 215/262 | Loss: 0.6160329580307007
Training Epoch: 7 | iteration: 216/262 | Loss: 0.6747031807899475
Training Epoch: 7 | iteration: 217/262 | Loss: 0.5884500741958618
Training Epoch: 7 | iteration: 218/262 | Loss: 0.6827857494354248
Training Epoch: 7 | iteration: 219/262 | Loss: 0.7305117249488831
Training Epoch: 7 | iteration: 220/262 | Loss: 0.6153421401977539
Training Epoch: 7 | iteration: 221/262 | Loss: 0.6175665855407715
Training Epoch: 7 | iteration: 222/262 | Loss: 0.649936318397522
Training Epoch: 7 | iteration: 223/262 | Loss: 0.660963773727417
Training Epoch: 7 | iteration: 224/262 | Loss: 0.6721884608268738
Training Epoch: 7 | iteration: 225/262 | Loss: 0.6332366466522217
Training Epoch: 7 | iteration: 226/262 | Loss: 0.6279520988464355
Training Epoch: 7 | iteration: 227/262 | Loss: 0.6709017157554626
Training Epoch: 7 | iteration: 228/262 | Loss: 0.6758886575698853
Training Epoch: 7 | iteration: 229/262 | Loss: 0.6244402527809143
Training Epoch: 7 | iteration: 230/262 | Loss: 0.6408476829528809
Training Epoch: 7 | iteration: 231/262 | Loss: 0.592238187789917
Training Epoch: 7 | iteration: 232/262 | Loss: 0.6171783208847046
Training Epoch: 7 | iteration: 233/262 | Loss: 0.6303200125694275
Training Epoch: 7 | iteration: 234/262 | Loss: 0.5873098373413086
Training Epoch: 7 | iteration: 235/262 | Loss: 0.7113453149795532
Training Epoch: 7 | iteration: 236/262 | Loss: 0.6559852957725525
Training Epoch: 7 | iteration: 237/262 | Loss: 0.6061254739761353
Training Epoch: 7 | iteration: 238/262 | Loss: 0.6457241773605347
Training Epoch: 7 | iteration: 239/262 | Loss: 0.6676396727561951
Training Epoch: 7 | iteration: 240/262 | Loss: 0.7148600816726685
Training Epoch: 7 | iteration: 241/262 | Loss: 0.6879605054855347
Training Epoch: 7 | iteration: 242/262 | Loss: 0.6225061416625977
Training Epoch: 7 | iteration: 243/262 | Loss: 0.5930653810501099
Training Epoch: 7 | iteration: 244/262 | Loss: 0.6789686679840088
Training Epoch: 7 | iteration: 245/262 | Loss: 0.6509294509887695
Training Epoch: 7 | iteration: 246/262 | Loss: 0.7129532098770142
Training Epoch: 7 | iteration: 247/262 | Loss: 0.697359561920166
Training Epoch: 7 | iteration: 248/262 | Loss: 0.704359769821167
Training Epoch: 7 | iteration: 249/262 | Loss: 0.6293467283248901
Training Epoch: 7 | iteration: 250/262 | Loss: 0.5722230672836304
Training Epoch: 7 | iteration: 251/262 | Loss: 0.5654357075691223
Training Epoch: 7 | iteration: 252/262 | Loss: 0.6658722162246704
Training Epoch: 7 | iteration: 253/262 | Loss: 0.6027841567993164
Training Epoch: 7 | iteration: 254/262 | Loss: 0.5995473265647888
Training Epoch: 7 | iteration: 255/262 | Loss: 0.6683632135391235
Training Epoch: 7 | iteration: 256/262 | Loss: 0.6495445370674133
Training Epoch: 7 | iteration: 257/262 | Loss: 0.6409780979156494
Training Epoch: 7 | iteration: 258/262 | Loss: 0.6849508285522461
Training Epoch: 7 | iteration: 259/262 | Loss: 0.6703596115112305
Training Epoch: 7 | iteration: 260/262 | Loss: 0.6438874006271362
Training Epoch: 7 | iteration: 261/262 | Loss: 0.49755099415779114
Validating Epoch: 7 | iteration: 0/66 | Loss: 0.6648926734924316
Validating Epoch: 7 | iteration: 1/66 | Loss: 0.7590416669845581
Validating Epoch: 7 | iteration: 2/66 | Loss: 0.6907047033309937
Validating Epoch: 7 | iteration: 3/66 | Loss: 0.6725482940673828
Validating Epoch: 7 | iteration: 4/66 | Loss: 0.6647080183029175
Validating Epoch: 7 | iteration: 5/66 | Loss: 0.7260191440582275
Validating Epoch: 7 | iteration: 6/66 | Loss: 0.5956228375434875
Validating Epoch: 7 | iteration: 7/66 | Loss: 0.7483362555503845
Validating Epoch: 7 | iteration: 8/66 | Loss: 0.6867948770523071
Validating Epoch: 7 | iteration: 9/66 | Loss: 0.7068771719932556
Validating Epoch: 7 | iteration: 10/66 | Loss: 0.7676050662994385
Validating Epoch: 7 | iteration: 11/66 | Loss: 0.6723219752311707
Validating Epoch: 7 | iteration: 12/66 | Loss: 0.700287938117981
Validating Epoch: 7 | iteration: 13/66 | Loss: 0.7334784269332886
Validating Epoch: 7 | iteration: 14/66 | Loss: 0.6578402519226074
Validating Epoch: 7 | iteration: 15/66 | Loss: 0.7451349496841431
Validating Epoch: 7 | iteration: 16/66 | Loss: 0.7478148937225342
Validating Epoch: 7 | iteration: 17/66 | Loss: 0.6851220726966858
Validating Epoch: 7 | iteration: 18/66 | Loss: 0.6349939703941345
Validating Epoch: 7 | iteration: 19/66 | Loss: 0.7459218502044678
Validating Epoch: 7 | iteration: 20/66 | Loss: 0.7289817333221436
Validating Epoch: 7 | iteration: 21/66 | Loss: 0.6381438970565796
Validating Epoch: 7 | iteration: 22/66 | Loss: 0.806157112121582
Validating Epoch: 7 | iteration: 23/66 | Loss: 0.7142958641052246
Validating Epoch: 7 | iteration: 24/66 | Loss: 0.7061845660209656
Validating Epoch: 7 | iteration: 25/66 | Loss: 0.7310876250267029
Validating Epoch: 7 | iteration: 26/66 | Loss: 0.7466797232627869
Validating Epoch: 7 | iteration: 27/66 | Loss: 0.7295353412628174
Validating Epoch: 7 | iteration: 28/66 | Loss: 0.7036017775535583
Validating Epoch: 7 | iteration: 29/66 | Loss: 0.7499475479125977
Validating Epoch: 7 | iteration: 30/66 | Loss: 0.6217408776283264
Validating Epoch: 7 | iteration: 31/66 | Loss: 0.7631887197494507
Validating Epoch: 7 | iteration: 32/66 | Loss: 0.6267426013946533
Validating Epoch: 7 | iteration: 33/66 | Loss: 0.6570203304290771
Validating Epoch: 7 | iteration: 34/66 | Loss: 0.7176641225814819
Validating Epoch: 7 | iteration: 35/66 | Loss: 0.6664429903030396
Validating Epoch: 7 | iteration: 36/66 | Loss: 0.7248104214668274
Validating Epoch: 7 | iteration: 37/66 | Loss: 0.6781122088432312
Validating Epoch: 7 | iteration: 38/66 | Loss: 0.7397019863128662
Validating Epoch: 7 | iteration: 39/66 | Loss: 0.7558476328849792
Validating Epoch: 7 | iteration: 40/66 | Loss: 0.6936179995536804
Validating Epoch: 7 | iteration: 41/66 | Loss: 0.6660782694816589
Validating Epoch: 7 | iteration: 42/66 | Loss: 0.6716456413269043
Validating Epoch: 7 | iteration: 43/66 | Loss: 0.7100409269332886
Validating Epoch: 7 | iteration: 44/66 | Loss: 0.653795063495636
Validating Epoch: 7 | iteration: 45/66 | Loss: 0.6432535648345947
Validating Epoch: 7 | iteration: 46/66 | Loss: 0.6880079507827759
Validating Epoch: 7 | iteration: 47/66 | Loss: 0.6715512871742249
Validating Epoch: 7 | iteration: 48/66 | Loss: 0.6400924921035767
Validating Epoch: 7 | iteration: 49/66 | Loss: 0.6645135283470154
Validating Epoch: 7 | iteration: 50/66 | Loss: 0.7481356263160706
Validating Epoch: 7 | iteration: 51/66 | Loss: 0.650215744972229
Validating Epoch: 7 | iteration: 52/66 | Loss: 0.7013390064239502
Validating Epoch: 7 | iteration: 53/66 | Loss: 0.6496193408966064
Validating Epoch: 7 | iteration: 54/66 | Loss: 0.69560706615448
Validating Epoch: 7 | iteration: 55/66 | Loss: 0.7015846967697144
Validating Epoch: 7 | iteration: 56/66 | Loss: 0.7753077745437622
Validating Epoch: 7 | iteration: 57/66 | Loss: 0.7741040587425232
Validating Epoch: 7 | iteration: 58/66 | Loss: 0.7543327212333679
Validating Epoch: 7 | iteration: 59/66 | Loss: 0.7111586332321167
Validating Epoch: 7 | iteration: 60/66 | Loss: 0.7146191596984863
Validating Epoch: 7 | iteration: 61/66 | Loss: 0.7121573090553284
Validating Epoch: 7 | iteration: 62/66 | Loss: 0.7810643911361694
Validating Epoch: 7 | iteration: 63/66 | Loss: 0.7375110387802124
Validating Epoch: 7 | iteration: 64/66 | Loss: 0.7498815059661865
Validating Epoch: 7 | iteration: 65/66 | Loss: 0.6831148266792297
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.98828125, 'Novelty': 1.0, 'Uniqueness': 0.9970355731225297}
Training Epoch: 8 | iteration: 0/262 | Loss: 0.61210036277771
Training Epoch: 8 | iteration: 1/262 | Loss: 0.6166424751281738
Training Epoch: 8 | iteration: 2/262 | Loss: 0.5900934934616089
Training Epoch: 8 | iteration: 3/262 | Loss: 0.5963243842124939
Training Epoch: 8 | iteration: 4/262 | Loss: 0.5950387716293335
Training Epoch: 8 | iteration: 5/262 | Loss: 0.5853112936019897
Training Epoch: 8 | iteration: 6/262 | Loss: 0.6857194900512695
Training Epoch: 8 | iteration: 7/262 | Loss: 0.5845766067504883
Training Epoch: 8 | iteration: 8/262 | Loss: 0.6715461015701294
Training Epoch: 8 | iteration: 9/262 | Loss: 0.6064295172691345
Training Epoch: 8 | iteration: 10/262 | Loss: 0.6172491312026978
Training Epoch: 8 | iteration: 11/262 | Loss: 0.6241945624351501
Training Epoch: 8 | iteration: 12/262 | Loss: 0.6443268060684204
Training Epoch: 8 | iteration: 13/262 | Loss: 0.6141420602798462
Training Epoch: 8 | iteration: 14/262 | Loss: 0.6915475130081177
Training Epoch: 8 | iteration: 15/262 | Loss: 0.559752881526947
Training Epoch: 8 | iteration: 16/262 | Loss: 0.6525051593780518
Training Epoch: 8 | iteration: 17/262 | Loss: 0.6006301641464233
Training Epoch: 8 | iteration: 18/262 | Loss: 0.6031366586685181
Training Epoch: 8 | iteration: 19/262 | Loss: 0.6491469144821167
Training Epoch: 8 | iteration: 20/262 | Loss: 0.5541412830352783
Training Epoch: 8 | iteration: 21/262 | Loss: 0.6061221361160278
Training Epoch: 8 | iteration: 22/262 | Loss: 0.5827937126159668
Training Epoch: 8 | iteration: 23/262 | Loss: 0.5706781148910522
Training Epoch: 8 | iteration: 24/262 | Loss: 0.6716295480728149
Training Epoch: 8 | iteration: 25/262 | Loss: 0.6205437779426575
Training Epoch: 8 | iteration: 26/262 | Loss: 0.6580096483230591
Training Epoch: 8 | iteration: 27/262 | Loss: 0.593566358089447
Training Epoch: 8 | iteration: 28/262 | Loss: 0.5780736207962036
Training Epoch: 8 | iteration: 29/262 | Loss: 0.6375352144241333
Training Epoch: 8 | iteration: 30/262 | Loss: 0.5400491952896118
Training Epoch: 8 | iteration: 31/262 | Loss: 0.5521314144134521
Training Epoch: 8 | iteration: 32/262 | Loss: 0.5945337414741516
Training Epoch: 8 | iteration: 33/262 | Loss: 0.6156334280967712
Training Epoch: 8 | iteration: 34/262 | Loss: 0.711650013923645
Training Epoch: 8 | iteration: 35/262 | Loss: 0.619072675704956
Training Epoch: 8 | iteration: 36/262 | Loss: 0.619414210319519
Training Epoch: 8 | iteration: 37/262 | Loss: 0.586268961429596
Training Epoch: 8 | iteration: 38/262 | Loss: 0.6549020409584045
Training Epoch: 8 | iteration: 39/262 | Loss: 0.5959200859069824
Training Epoch: 8 | iteration: 40/262 | Loss: 0.674147367477417
Training Epoch: 8 | iteration: 41/262 | Loss: 0.6479484438896179
Training Epoch: 8 | iteration: 42/262 | Loss: 0.6489365696907043
Training Epoch: 8 | iteration: 43/262 | Loss: 0.6571537256240845
Training Epoch: 8 | iteration: 44/262 | Loss: 0.6005831956863403
Training Epoch: 8 | iteration: 45/262 | Loss: 0.5669236779212952
Training Epoch: 8 | iteration: 46/262 | Loss: 0.5516730546951294
Training Epoch: 8 | iteration: 47/262 | Loss: 0.5822331309318542
Training Epoch: 8 | iteration: 48/262 | Loss: 0.6317424774169922
Training Epoch: 8 | iteration: 49/262 | Loss: 0.6659220457077026
Training Epoch: 8 | iteration: 50/262 | Loss: 0.5267857909202576
Training Epoch: 8 | iteration: 51/262 | Loss: 0.6304215788841248
Training Epoch: 8 | iteration: 52/262 | Loss: 0.5674163103103638
Training Epoch: 8 | iteration: 53/262 | Loss: 0.6390668153762817
Training Epoch: 8 | iteration: 54/262 | Loss: 0.5957027077674866
Training Epoch: 8 | iteration: 55/262 | Loss: 0.6154193878173828
Training Epoch: 8 | iteration: 56/262 | Loss: 0.673009991645813
Training Epoch: 8 | iteration: 57/262 | Loss: 0.5857604742050171
Training Epoch: 8 | iteration: 58/262 | Loss: 0.6773890256881714
Training Epoch: 8 | iteration: 59/262 | Loss: 0.6907287836074829
Training Epoch: 8 | iteration: 60/262 | Loss: 0.6003037691116333
Training Epoch: 8 | iteration: 61/262 | Loss: 0.5738571882247925
Training Epoch: 8 | iteration: 62/262 | Loss: 0.5816627740859985
Training Epoch: 8 | iteration: 63/262 | Loss: 0.5996465086936951
Training Epoch: 8 | iteration: 64/262 | Loss: 0.6224708557128906
Training Epoch: 8 | iteration: 65/262 | Loss: 0.6513612270355225
Training Epoch: 8 | iteration: 66/262 | Loss: 0.6762545108795166
Training Epoch: 8 | iteration: 67/262 | Loss: 0.6057840585708618
Training Epoch: 8 | iteration: 68/262 | Loss: 0.6967791318893433
Training Epoch: 8 | iteration: 69/262 | Loss: 0.6344467401504517
Training Epoch: 8 | iteration: 70/262 | Loss: 0.5709266662597656
Training Epoch: 8 | iteration: 71/262 | Loss: 0.6164437532424927
Training Epoch: 8 | iteration: 72/262 | Loss: 0.63686203956604
Training Epoch: 8 | iteration: 73/262 | Loss: 0.5739408135414124
Training Epoch: 8 | iteration: 74/262 | Loss: 0.6108893156051636
Training Epoch: 8 | iteration: 75/262 | Loss: 0.6596595048904419
Training Epoch: 8 | iteration: 76/262 | Loss: 0.5972248315811157
Training Epoch: 8 | iteration: 77/262 | Loss: 0.5638045072555542
Training Epoch: 8 | iteration: 78/262 | Loss: 0.6910212635993958
Training Epoch: 8 | iteration: 79/262 | Loss: 0.5620336532592773
Training Epoch: 8 | iteration: 80/262 | Loss: 0.6550000905990601
Training Epoch: 8 | iteration: 81/262 | Loss: 0.6494114398956299
Training Epoch: 8 | iteration: 82/262 | Loss: 0.5641189813613892
Training Epoch: 8 | iteration: 83/262 | Loss: 0.5952513217926025
Training Epoch: 8 | iteration: 84/262 | Loss: 0.5813133716583252
Training Epoch: 8 | iteration: 85/262 | Loss: 0.6463191509246826
Training Epoch: 8 | iteration: 86/262 | Loss: 0.6642539501190186
Training Epoch: 8 | iteration: 87/262 | Loss: 0.603615403175354
Training Epoch: 8 | iteration: 88/262 | Loss: 0.6734548807144165
Training Epoch: 8 | iteration: 89/262 | Loss: 0.6897349953651428
Training Epoch: 8 | iteration: 90/262 | Loss: 0.6584746837615967
Training Epoch: 8 | iteration: 91/262 | Loss: 0.7631264925003052
Training Epoch: 8 | iteration: 92/262 | Loss: 0.5764771699905396
Training Epoch: 8 | iteration: 93/262 | Loss: 0.6535034775733948
Training Epoch: 8 | iteration: 94/262 | Loss: 0.6539921760559082
Training Epoch: 8 | iteration: 95/262 | Loss: 0.6583119630813599
Training Epoch: 8 | iteration: 96/262 | Loss: 0.5837011337280273
Training Epoch: 8 | iteration: 97/262 | Loss: 0.6100989580154419
Training Epoch: 8 | iteration: 98/262 | Loss: 0.5968835353851318
Training Epoch: 8 | iteration: 99/262 | Loss: 0.6440435647964478
Training Epoch: 8 | iteration: 100/262 | Loss: 0.6312843561172485
Training Epoch: 8 | iteration: 101/262 | Loss: 0.6321978569030762
Training Epoch: 8 | iteration: 102/262 | Loss: 0.5713854432106018
Training Epoch: 8 | iteration: 103/262 | Loss: 0.6598466634750366
Training Epoch: 8 | iteration: 104/262 | Loss: 0.6663264632225037
Training Epoch: 8 | iteration: 105/262 | Loss: 0.5934238433837891
Training Epoch: 8 | iteration: 106/262 | Loss: 0.6549732685089111
Training Epoch: 8 | iteration: 107/262 | Loss: 0.6123781800270081
Training Epoch: 8 | iteration: 108/262 | Loss: 0.6054565906524658
Training Epoch: 8 | iteration: 109/262 | Loss: 0.5292790532112122
Training Epoch: 8 | iteration: 110/262 | Loss: 0.6812084913253784
Training Epoch: 8 | iteration: 111/262 | Loss: 0.6071906685829163
Training Epoch: 8 | iteration: 112/262 | Loss: 0.6168463230133057
Training Epoch: 8 | iteration: 113/262 | Loss: 0.6094776391983032
Training Epoch: 8 | iteration: 114/262 | Loss: 0.6106547117233276
Training Epoch: 8 | iteration: 115/262 | Loss: 0.6816344857215881
Training Epoch: 8 | iteration: 116/262 | Loss: 0.6866167783737183
Training Epoch: 8 | iteration: 117/262 | Loss: 0.6579579710960388
Training Epoch: 8 | iteration: 118/262 | Loss: 0.6231005191802979
Training Epoch: 8 | iteration: 119/262 | Loss: 0.5898589491844177
Training Epoch: 8 | iteration: 120/262 | Loss: 0.6540338397026062
Training Epoch: 8 | iteration: 121/262 | Loss: 0.6850390434265137
Training Epoch: 8 | iteration: 122/262 | Loss: 0.5943657159805298
Training Epoch: 8 | iteration: 123/262 | Loss: 0.6142865419387817
Training Epoch: 8 | iteration: 124/262 | Loss: 0.5685453414916992
Training Epoch: 8 | iteration: 125/262 | Loss: 0.6234661340713501
Training Epoch: 8 | iteration: 126/262 | Loss: 0.7109938859939575
Training Epoch: 8 | iteration: 127/262 | Loss: 0.5985617637634277
Training Epoch: 8 | iteration: 128/262 | Loss: 0.6123603582382202
Training Epoch: 8 | iteration: 129/262 | Loss: 0.5930865406990051
Training Epoch: 8 | iteration: 130/262 | Loss: 0.6177486181259155
Training Epoch: 8 | iteration: 131/262 | Loss: 0.6127101182937622
Training Epoch: 8 | iteration: 132/262 | Loss: 0.6128371953964233
Training Epoch: 8 | iteration: 133/262 | Loss: 0.6317404508590698
Training Epoch: 8 | iteration: 134/262 | Loss: 0.5635169148445129
Training Epoch: 8 | iteration: 135/262 | Loss: 0.6537493467330933
Training Epoch: 8 | iteration: 136/262 | Loss: 0.5950487852096558
Training Epoch: 8 | iteration: 137/262 | Loss: 0.6761554479598999
Training Epoch: 8 | iteration: 138/262 | Loss: 0.5705797672271729
Training Epoch: 8 | iteration: 139/262 | Loss: 0.6118396520614624
Training Epoch: 8 | iteration: 140/262 | Loss: 0.5883569717407227
Training Epoch: 8 | iteration: 141/262 | Loss: 0.636481523513794
Training Epoch: 8 | iteration: 142/262 | Loss: 0.6813987493515015
Training Epoch: 8 | iteration: 143/262 | Loss: 0.5709397792816162
Training Epoch: 8 | iteration: 144/262 | Loss: 0.6425362825393677
Training Epoch: 8 | iteration: 145/262 | Loss: 0.6508090496063232
Training Epoch: 8 | iteration: 146/262 | Loss: 0.6141251921653748
Training Epoch: 8 | iteration: 147/262 | Loss: 0.5627509355545044
Training Epoch: 8 | iteration: 148/262 | Loss: 0.6342692375183105
Training Epoch: 8 | iteration: 149/262 | Loss: 0.7224059700965881
Training Epoch: 8 | iteration: 150/262 | Loss: 0.6398142576217651
Training Epoch: 8 | iteration: 151/262 | Loss: 0.648298978805542
Training Epoch: 8 | iteration: 152/262 | Loss: 0.6778898239135742
Training Epoch: 8 | iteration: 153/262 | Loss: 0.6596727967262268
Training Epoch: 8 | iteration: 154/262 | Loss: 0.5729243755340576
Training Epoch: 8 | iteration: 155/262 | Loss: 0.6472184658050537
Training Epoch: 8 | iteration: 156/262 | Loss: 0.6920437216758728
Training Epoch: 8 | iteration: 157/262 | Loss: 0.6755778193473816
Training Epoch: 8 | iteration: 158/262 | Loss: 0.6315004229545593
Training Epoch: 8 | iteration: 159/262 | Loss: 0.6485929489135742
Training Epoch: 8 | iteration: 160/262 | Loss: 0.6617817878723145
Training Epoch: 8 | iteration: 161/262 | Loss: 0.6118661761283875
Training Epoch: 8 | iteration: 162/262 | Loss: 0.6103878617286682
Training Epoch: 8 | iteration: 163/262 | Loss: 0.6503686904907227
Training Epoch: 8 | iteration: 164/262 | Loss: 0.6938531398773193
Training Epoch: 8 | iteration: 165/262 | Loss: 0.6264004707336426
Training Epoch: 8 | iteration: 166/262 | Loss: 0.6730955839157104
Training Epoch: 8 | iteration: 167/262 | Loss: 0.6497048139572144
Training Epoch: 8 | iteration: 168/262 | Loss: 0.7277959585189819
Training Epoch: 8 | iteration: 169/262 | Loss: 0.6285666227340698
Training Epoch: 8 | iteration: 170/262 | Loss: 0.65911465883255
Training Epoch: 8 | iteration: 171/262 | Loss: 0.5630383491516113
Training Epoch: 8 | iteration: 172/262 | Loss: 0.644952654838562
Training Epoch: 8 | iteration: 173/262 | Loss: 0.650864839553833
Training Epoch: 8 | iteration: 174/262 | Loss: 0.6514946818351746
Training Epoch: 8 | iteration: 175/262 | Loss: 0.7146786451339722
Training Epoch: 8 | iteration: 176/262 | Loss: 0.6431095600128174
Training Epoch: 8 | iteration: 177/262 | Loss: 0.622132420539856
Training Epoch: 8 | iteration: 178/262 | Loss: 0.6735897064208984
Training Epoch: 8 | iteration: 179/262 | Loss: 0.6800897121429443
Training Epoch: 8 | iteration: 180/262 | Loss: 0.6478766798973083
Training Epoch: 8 | iteration: 181/262 | Loss: 0.6247797012329102
Training Epoch: 8 | iteration: 182/262 | Loss: 0.5978032350540161
Training Epoch: 8 | iteration: 183/262 | Loss: 0.598511815071106
Training Epoch: 8 | iteration: 184/262 | Loss: 0.6518296003341675
Training Epoch: 8 | iteration: 185/262 | Loss: 0.5712581872940063
Training Epoch: 8 | iteration: 186/262 | Loss: 0.6808065176010132
Training Epoch: 8 | iteration: 187/262 | Loss: 0.6609270572662354
Training Epoch: 8 | iteration: 188/262 | Loss: 0.5696495771408081
Training Epoch: 8 | iteration: 189/262 | Loss: 0.6123078465461731
Training Epoch: 8 | iteration: 190/262 | Loss: 0.6049902439117432
Training Epoch: 8 | iteration: 191/262 | Loss: 0.598264217376709
Training Epoch: 8 | iteration: 192/262 | Loss: 0.5715755224227905
Training Epoch: 8 | iteration: 193/262 | Loss: 0.6622074842453003
Training Epoch: 8 | iteration: 194/262 | Loss: 0.5998939275741577
Training Epoch: 8 | iteration: 195/262 | Loss: 0.6466840505599976
Training Epoch: 8 | iteration: 196/262 | Loss: 0.5769482851028442
Training Epoch: 8 | iteration: 197/262 | Loss: 0.5930585861206055
Training Epoch: 8 | iteration: 198/262 | Loss: 0.6322116851806641
Training Epoch: 8 | iteration: 199/262 | Loss: 0.589430570602417
Training Epoch: 8 | iteration: 200/262 | Loss: 0.5919255018234253
Training Epoch: 8 | iteration: 201/262 | Loss: 0.596576452255249
Training Epoch: 8 | iteration: 202/262 | Loss: 0.5248461365699768
Training Epoch: 8 | iteration: 203/262 | Loss: 0.633752703666687
Training Epoch: 8 | iteration: 204/262 | Loss: 0.5554817914962769
Training Epoch: 8 | iteration: 205/262 | Loss: 0.5878438949584961
Training Epoch: 8 | iteration: 206/262 | Loss: 0.6672008037567139
Training Epoch: 8 | iteration: 207/262 | Loss: 0.5571753978729248
Training Epoch: 8 | iteration: 208/262 | Loss: 0.6181227564811707
Training Epoch: 8 | iteration: 209/262 | Loss: 0.5888403654098511
Training Epoch: 8 | iteration: 210/262 | Loss: 0.6029137372970581
Training Epoch: 8 | iteration: 211/262 | Loss: 0.6327958703041077
Training Epoch: 8 | iteration: 212/262 | Loss: 0.6792066097259521
Training Epoch: 8 | iteration: 213/262 | Loss: 0.5576671957969666
Training Epoch: 8 | iteration: 214/262 | Loss: 0.6095485091209412
Training Epoch: 8 | iteration: 215/262 | Loss: 0.5752296447753906
Training Epoch: 8 | iteration: 216/262 | Loss: 0.573696494102478
Training Epoch: 8 | iteration: 217/262 | Loss: 0.706002414226532
Training Epoch: 8 | iteration: 218/262 | Loss: 0.6194626092910767
Training Epoch: 8 | iteration: 219/262 | Loss: 0.6475843191146851
Training Epoch: 8 | iteration: 220/262 | Loss: 0.5771849751472473
Training Epoch: 8 | iteration: 221/262 | Loss: 0.6352593302726746
Training Epoch: 8 | iteration: 222/262 | Loss: 0.6007809042930603
Training Epoch: 8 | iteration: 223/262 | Loss: 0.6300504207611084
Training Epoch: 8 | iteration: 224/262 | Loss: 0.6048778891563416
Training Epoch: 8 | iteration: 225/262 | Loss: 0.6484549641609192
Training Epoch: 8 | iteration: 226/262 | Loss: 0.636070728302002
Training Epoch: 8 | iteration: 227/262 | Loss: 0.6286748647689819
Training Epoch: 8 | iteration: 228/262 | Loss: 0.6263692378997803
Training Epoch: 8 | iteration: 229/262 | Loss: 0.6176016330718994
Training Epoch: 8 | iteration: 230/262 | Loss: 0.5943431854248047
Training Epoch: 8 | iteration: 231/262 | Loss: 0.6794384717941284
Training Epoch: 8 | iteration: 232/262 | Loss: 0.6019596457481384
Training Epoch: 8 | iteration: 233/262 | Loss: 0.684301495552063
Training Epoch: 8 | iteration: 234/262 | Loss: 0.5510568022727966
