Starting ...
cuda
Model properties:  ['affinity']
Preference properties:  ['affinity']
Building Vocab
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 265, 'properties': ['affinity', 'logps', 'qeds', 'sas', 'tpsas'], 'model_properties': ['affinity'], 'run_name': 'LCK_DOCKSTRING_FAST_ACTUAL_affinity'}
length of preference data : 41795
Sample preference_data[0]: ['O1C(C(=O)N2CCN(CC2)C3=CC=C(N(=O)=O)C=C3)=C(C=4C1=CC=CC4)C', array([0.47959185, 0.53255087, 0.54797947, 0.15855041, 0.16055913]), [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=C(C(=O)NCCC4=CC=CC=C4)C=CC(OC)=C3'), np.float64(0.9873459430403937), array([0.52040816, 0.54211667, 0.55725834, 0.15815913, 0.16377715])], [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=CC(OC(=O)C=4C=CC=CC4)=C(OC)C=C3'), np.float64(0.9574398041990725), array([0.43877551, 0.55263869, 0.41284505, 0.14420153, 0.15814562])]]
LCK_DOCKSTRING_FAST_ACTUAL_affinity
len(target_smiles): 41800
len(data): 41800
LCK_DOCKSTRING_FAST_ACTUAL_affinity
Loading affinity-only preference data from: ../checkpoints/LCK_DOCKSTRING_FAST_ACTUAL_affinity_logps_qeds_sas_tpsas/PreferenceData_affinity.pkl
dataset built
cuda
True
2.7.1+cu118
No of GPUs available 4
No of GPUs available 4
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 10, 'model_properties': ['affinity'], 'preference_properties': ['affinity'], 'ipo': False, 'run_name': 'DPO_Finetuning_BETA_0.11_epochs_10_LCK_DOCKSTRING_FAST_ACTUAL_affinity_DPO_pref_affinity', 'beta': 0.11}
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.9970703125, 'Novelty': 1.0, 'Uniqueness': 0.9853085210577864}
Training Epoch: 0 | iteration: 0/262 | Loss: 0.7237588763237
Training Epoch: 7 | iteration: 202/262 | Loss: 0.5982152819633484
Training Epoch: 7 | iteration: 203/262 | Loss: 0.5617285966873169
Training Epoch: 7 | iteration: 204/262 | Loss: 0.5716195106506348
Training Epoch: 7 | iteration: 205/262 | Loss: 0.5961179733276367
Training Epoch: 7 | iteration: 206/262 | Loss: 0.612116277217865
Training Epoch: 7 | iteration: 207/262 | Loss: 0.5619759559631348
Training Epoch: 7 | iteration: 208/262 | Loss: 0.5760523080825806
Training Epoch: 7 | iteration: 209/262 | Loss: 0.5753790140151978
Training Epoch: 7 | iteration: 210/262 | Loss: 0.577415406703949
Training Epoch: 7 | iteration: 211/262 | Loss: 0.5993508100509644
Training Epoch: 7 | iteration: 212/262 | Loss: 0.5653423070907593
Training Epoch: 7 | iteration: 213/262 | Loss: 0.6336959600448608
Training Epoch: 7 | iteration: 214/262 | Loss: 0.5801918506622314
Training Epoch: 7 | iteration: 215/262 | Loss: 0.5457340478897095
Training Epoch: 7 | iteration: 216/262 | Loss: 0.5641012191772461
Training Epoch: 7 | iteration: 217/262 | Loss: 0.5671017169952393
Training Epoch: 7 | iteration: 218/262 | Loss: 0.5994417667388916
Training Epoch: 7 | iteration: 219/262 | Loss: 0.5885242223739624
Training Epoch: 7 | iteration: 220/262 | Loss: 0.5529680252075195
Training Epoch: 7 | iteration: 221/262 | Loss: 0.5810189247131348
Training Epoch: 7 | iteration: 222/262 | Loss: 0.5440052151679993
Training Epoch: 7 | iteration: 223/262 | Loss: 0.648301362991333
Training Epoch: 7 | iteration: 224/262 | Loss: 0.6103103756904602
Training Epoch: 7 | iteration: 225/262 | Loss: 0.5611634254455566
Training Epoch: 7 | iteration: 226/262 | Loss: 0.5612439513206482
Training Epoch: 7 | iteration: 227/262 | Loss: 0.5942134261131287
Training Epoch: 7 | iteration: 228/262 | Loss: 0.6047022342681885
Training Epoch: 7 | iteration: 229/262 | Loss: 0.6324665546417236
Training Epoch: 7 | iteration: 230/262 | Loss: 0.5706157684326172
Training Epoch: 7 | iteration: 231/262 | Loss: 0.593647837638855
Training Epoch: 7 | iteration: 232/262 | Loss: 0.5625414848327637
Training Epoch: 7 | iteration: 233/262 | Loss: 0.5761916637420654
Training Epoch: 7 | iteration: 234/262 | Loss: 0.5706983208656311
Training Epoch: 7 | iteration: 235/262 | Loss: 0.5971087217330933
Training Epoch: 7 | iteration: 236/262 | Loss: 0.555791974067688
Training Epoch: 7 | iteration: 237/262 | Loss: 0.5532956123352051
Training Epoch: 7 | iteration: 238/262 | Loss: 0.57194983959198
Training Epoch: 7 | iteration: 239/262 | Loss: 0.5903723239898682
Training Epoch: 7 | iteration: 240/262 | Loss: 0.5653108358383179
Training Epoch: 7 | iteration: 241/262 | Loss: 0.6180925369262695
Training Epoch: 7 | iteration: 242/262 | Loss: 0.5700600147247314
Training Epoch: 7 | iteration: 243/262 | Loss: 0.5230282545089722
Training Epoch: 7 | iteration: 244/262 | Loss: 0.595673680305481
Training Epoch: 7 | iteration: 245/262 | Loss: 0.6055428981781006
Training Epoch: 7 | iteration: 246/262 | Loss: 0.6061841249465942
Training Epoch: 7 | iteration: 247/262 | Loss: 0.6384279131889343
Training Epoch: 7 | iteration: 248/262 | Loss: 0.5407391786575317
Training Epoch: 7 | iteration: 249/262 | Loss: 0.5341384410858154
Training Epoch: 7 | iteration: 250/262 | Loss: 0.5751781463623047
Training Epoch: 7 | iteration: 251/262 | Loss: 0.591803789138794
Training Epoch: 7 | iteration: 252/262 | Loss: 0.5459243059158325
Training Epoch: 7 | iteration: 253/262 | Loss: 0.5850886106491089
Training Epoch: 7 | iteration: 254/262 | Loss: 0.631049394607544
Training Epoch: 7 | iteration: 255/262 | Loss: 0.5863832235336304
Training Epoch: 7 | iteration: 256/262 | Loss: 0.5675248503684998
Training Epoch: 7 | iteration: 257/262 | Loss: 0.5701593160629272
Training Epoch: 7 | iteration: 258/262 | Loss: 0.589104413986206
Training Epoch: 7 | iteration: 259/262 | Loss: 0.6174556016921997
Training Epoch: 7 | iteration: 260/262 | Loss: 0.5943585634231567
Training Epoch: 7 | iteration: 261/262 | Loss: 0.5254731774330139
Validating Epoch: 7 | iteration: 0/66 | Loss: 0.6202175617218018
Validating Epoch: 7 | iteration: 1/66 | Loss: 0.5985735654830933
Validating Epoch: 7 | iteration: 2/66 | Loss: 0.5776978731155396
Validating Epoch: 7 | iteration: 3/66 | Loss: 0.5616053342819214
Validating Epoch: 7 | iteration: 4/66 | Loss: 0.6349204182624817
Validating Epoch: 7 | iteration: 5/66 | Loss: 0.5514742732048035
Validating Epoch: 7 | iteration: 6/66 | Loss: 0.5644571185112
Validating Epoch: 7 | iteration: 7/66 | Loss: 0.5912883281707764
Validating Epoch: 7 | iteration: 8/66 | Loss: 0.6010555624961853
Validating Epoch: 7 | iteration: 9/66 | Loss: 0.5927824974060059
Validating Epoch: 7 | iteration: 10/66 | Loss: 0.5859503746032715
Validating Epoch: 7 | iteration: 11/66 | Loss: 0.6178210973739624
Validating Epoch: 7 | iteration: 12/66 | Loss: 0.5785520076751709
Validating Epoch: 7 | iteration: 13/66 | Loss: 0.591952919960022
Validating Epoch: 7 | iteration: 14/66 | Loss: 0.5708211660385132
Validating Epoch: 7 | iteration: 15/66 | Loss: 0.5995897054672241
Validating Epoch: 7 | iteration: 16/66 | Loss: 0.5850125551223755
Validating Epoch: 7 | iteration: 17/66 | Loss: 0.6049196124076843
Validating Epoch: 7 | iteration: 18/66 | Loss: 0.6214773654937744
Validating Epoch: 7 | iteration: 19/66 | Loss: 0.5860689878463745
Validating Epoch: 7 | iteration: 20/66 | Loss: 0.5586395263671875
Validating Epoch: 7 | iteration: 21/66 | Loss: 0.5933104753494263
Validating Epoch: 7 | iteration: 22/66 | Loss: 0.579860508441925
Validating Epoch: 7 | iteration: 23/66 | Loss: 0.6379805207252502
Validating Epoch: 7 | iteration: 24/66 | Loss: 0.6366013288497925
Validating Epoch: 7 | iteration: 25/66 | Loss: 0.5957996845245361
Validating Epoch: 7 | iteration: 26/66 | Loss: 0.5872606635093689
Validating Epoch: 7 | iteration: 27/66 | Loss: 0.5817115902900696
Validating Epoch: 7 | iteration: 28/66 | Loss: 0.6044287085533142
Validating Epoch: 7 | iteration: 29/66 | Loss: 0.5834125876426697
Validating Epoch: 7 | iteration: 30/66 | Loss: 0.5669071674346924
Validating Epoch: 7 | iteration: 31/66 | Loss: 0.609220027923584
Validating Epoch: 7 | iteration: 32/66 | Loss: 0.5794227123260498
Validating Epoch: 7 | iteration: 33/66 | Loss: 0.5740693807601929
Validating Epoch: 7 | iteration: 34/66 | Loss: 0.5680402517318726
Validating Epoch: 7 | iteration: 35/66 | Loss: 0.5628279447555542
Validating Epoch: 7 | iteration: 36/66 | Loss: 0.6325789093971252
Validating Epoch: 7 | iteration: 37/66 | Loss: 0.5933225750923157
Validating Epoch: 7 | iteration: 38/66 | Loss: 0.624000072479248
Validating Epoch: 7 | iteration: 39/66 | Loss: 0.5944770574569702
Validating Epoch: 7 | iteration: 40/66 | Loss: 0.5347537398338318
Validating Epoch: 7 | iteration: 41/66 | Loss: 0.5246971845626831
Validating Epoch: 7 | iteration: 42/66 | Loss: 0.5891430377960205
Validating Epoch: 7 | iteration: 43/66 | Loss: 0.6291636228561401
Validating Epoch: 7 | iteration: 44/66 | Loss: 0.597176194190979
Validating Epoch: 7 | iteration: 45/66 | Loss: 0.5685180425643921
Validating Epoch: 7 | iteration: 46/66 | Loss: 0.5846874713897705
Validating Epoch: 7 | iteration: 47/66 | Loss: 0.5740764141082764
Validating Epoch: 7 | iteration: 48/66 | Loss: 0.571016788482666
Validating Epoch: 7 | iteration: 49/66 | Loss: 0.6093493103981018
Validating Epoch: 7 | iteration: 50/66 | Loss: 0.5674053430557251
Validating Epoch: 7 | iteration: 51/66 | Loss: 0.5620481967926025
Validating Epoch: 7 | iteration: 52/66 | Loss: 0.6212012767791748
Validating Epoch: 7 | iteration: 53/66 | Loss: 0.5615054368972778
Validating Epoch: 7 | iteration: 54/66 | Loss: 0.5759869813919067
Validating Epoch: 7 | iteration: 55/66 | Loss: 0.5903531312942505
Validating Epoch: 7 | iteration: 56/66 | Loss: 0.5636897683143616
Validating Epoch: 7 | iteration: 57/66 | Loss: 0.611667275428772
Validating Epoch: 7 | iteration: 58/66 | Loss: 0.5907955765724182
Validating Epoch: 7 | iteration: 59/66 | Loss: 0.6366080641746521
Validating Epoch: 7 | iteration: 60/66 | Loss: 0.5846771001815796
Validating Epoch: 7 | iteration: 61/66 | Loss: 0.582696795463562
Validating Epoch: 7 | iteration: 62/66 | Loss: 0.6410961151123047
Validating Epoch: 7 | iteration: 63/66 | Loss: 0.5638226270675659
Validating Epoch: 7 | iteration: 64/66 | Loss: 0.6031032800674438
Validating Epoch: 7 | iteration: 65/66 | Loss: 0.5605823397636414
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.9658203125, 'Novelty': 1.0, 'Uniqueness': 0.9474216380182002}
Training Epoch: 8 | iteration: 0/262 | Loss: 0.5931392908096313
Training Epoch: 8 | iteration: 1/262 | Loss: 0.5904426574707031
Training Epoch: 8 | iteration: 2/262 | Loss: 0.5823717713356018
Training Epoch: 8 | iteration: 3/262 | Loss: 0.5281388759613037
Training Epoch: 8 | iteration: 4/262 | Loss: 0.5494635105133057
Training Epoch: 8 | iteration: 5/262 | Loss: 0.6070380210876465
Training Epoch: 8 | iteration: 6/262 | Loss: 0.577420711517334
Training Epoch: 8 | iteration: 7/262 | Loss: 0.5436182022094727
Training Epoch: 8 | iteration: 8/262 | Loss: 0.5122573375701904
Training Epoch: 8 | iteration: 9/262 | Loss: 0.5722318887710571
Training Epoch: 8 | iteration: 10/262 | Loss: 0.5997740030288696
Training Epoch: 8 | iteration: 11/262 | Loss: 0.5378542542457581
Training Epoch: 8 | iteration: 12/262 | Loss: 0.5867754817008972
Training Epoch: 8 | iteration: 13/262 | Loss: 0.5452263951301575
Training Epoch: 8 | iteration: 14/262 | Loss: 0.6011559963226318
Training Epoch: 8 | iteration: 15/262 | Loss: 0.5645419955253601
Training Epoch: 8 | iteration: 16/262 | Loss: 0.579268753528595
Training Epoch: 8 | iteration: 17/262 | Loss: 0.5954293608665466
Training Epoch: 8 | iteration: 18/262 | Loss: 0.531937837600708
Training Epoch: 8 | iteration: 19/262 | Loss: 0.5676575303077698
Training Epoch: 8 | iteration: 20/262 | Loss: 0.5243539214134216
Training Epoch: 8 | iteration: 21/262 | Loss: 0.6109305620193481
Training Epoch: 8 | iteration: 22/262 | Loss: 0.5991690158843994
Training Epoch: 8 | iteration: 23/262 | Loss: 0.5672621726989746
Training Epoch: 8 | iteration: 24/262 | Loss: 0.5546958446502686
Training Epoch: 8 | iteration: 25/262 | Loss: 0.5596232414245605
Training Epoch: 8 | iteration: 26/262 | Loss: 0.5595705509185791
Training Epoch: 8 | iteration: 27/262 | Loss: 0.581946611404419
Training Epoch: 8 | iteration: 28/262 | Loss: 0.533671498298645
Training Epoch: 8 | iteration: 29/262 | Loss: 0.5932216048240662
Training Epoch: 8 | iteration: 30/262 | Loss: 0.5558345913887024
Training Epoch: 8 | iteration: 31/262 | Loss: 0.5320040583610535
Training Epoch: 8 | iteration: 32/262 | Loss: 0.5743151903152466
Training Epoch: 8 | iteration: 33/262 | Loss: 0.5455199480056763
Training Epoch: 8 | iteration: 34/262 | Loss: 0.5649800300598145
Training Epoch: 8 | iteration: 35/262 | Loss: 0.5853995084762573
Training Epoch: 8 | iteration: 36/262 | Loss: 0.5615003108978271
Training Epoch: 8 | iteration: 37/262 | Loss: 0.5357807874679565
Training Epoch: 8 | iteration: 38/262 | Loss: 0.575415849685669
Training Epoch: 8 | iteration: 39/262 | Loss: 0.5622910261154175
Training Epoch: 8 | iteration: 40/262 | Loss: 0.5742281675338745
Training Epoch: 8 | iteration: 41/262 | Loss: 0.5854921936988831
Training Epoch: 8 | iteration: 42/262 | Loss: 0.6009290218353271
Training Epoch: 8 | iteration: 43/262 | Loss: 0.5741713047027588
Training Epoch: 8 | iteration: 44/262 | Loss: 0.597183346748352
Training Epoch: 8 | iteration: 45/262 | Loss: 0.5755643844604492
Training Epoch: 8 | iteration: 46/262 | Loss: 0.5080026984214783
Training Epoch: 8 | iteration: 47/262 | Loss: 0.5946319103240967
Training Epoch: 8 | iteration: 48/262 | Loss: 0.5357086062431335
Training Epoch: 8 | iteration: 49/262 | Loss: 0.5534746646881104
Training Epoch: 8 | iteration: 50/262 | Loss: 0.5660237669944763
Training Epoch: 8 | iteration: 51/262 | Loss: 0.5314851999282837
Training Epoch: 8 | iteration: 52/262 | Loss: 0.6097339391708374
Training Epoch: 8 | iteration: 53/262 | Loss: 0.5608407258987427
Training Epoch: 8 | iteration: 54/262 | Loss: 0.5967462062835693
Training Epoch: 8 | iteration: 55/262 | Loss: 0.568755030632019
Training Epoch: 8 | iteration: 56/262 | Loss: 0.5379785299301147
Training Epoch: 8 | iteration: 57/262 | Loss: 0.5292072296142578
Training Epoch: 8 | iteration: 58/262 | Loss: 0.5560135841369629
Training Epoch: 8 | iteration: 59/262 | Loss: 0.5752551555633545
Training Epoch: 8 | iteration: 60/262 | Loss: 0.5563746690750122
Training Epoch: 8 | iteration: 61/262 | Loss: 0.6209165453910828
Training Epoch: 8 | iteration: 62/262 | Loss: 0.5900634527206421
Training Epoch: 8 | iteration: 63/262 | Loss: 0.560888409614563
Training Epoch: 8 | iteration: 64/262 | Loss: 0.5915976762771606
Training Epoch: 8 | iteration: 65/262 | Loss: 0.5396720767021179
Training Epoch: 8 | iteration: 66/262 | Loss: 0.5837842226028442
Training Epoch: 8 | iteration: 67/262 | Loss: 0.541414737701416
Training Epoch: 8 | iteration: 68/262 | Loss: 0.5247207880020142
Training Epoch: 8 | iteration: 69/262 | Loss: 0.541008472442627
Training Epoch: 8 | iteration: 70/262 | Loss: 0.5342597961425781
Training Epoch: 8 | iteration: 71/262 | Loss: 0.5454225540161133
Training Epoch: 8 | iteration: 72/262 | Loss: 0.5399072766304016
Training Epoch: 8 | iteration: 73/262 | Loss: 0.5645986795425415
Training Epoch: 8 | iteration: 74/262 | Loss: 0.5345039367675781
Training Epoch: 8 | iteration: 75/262 | Loss: 0.546755313873291
Training Epoch: 8 | iteration: 76/262 | Loss: 0.5874603986740112
Training Epoch: 8 | iteration: 77/262 | Loss: 0.5800491571426392
Training Epoch: 8 | iteration: 78/262 | Loss: 0.5531340837478638
Training Epoch: 8 | iteration: 79/262 | Loss: 0.5823283195495605
Training Epoch: 8 | iteration: 80/262 | Loss: 0.6184394955635071
Training Epoch: 8 | iteration: 81/262 | Loss: 0.5906240344047546
Training Epoch: 8 | iteration: 82/262 | Loss: 0.5780577063560486
Training Epoch: 8 | iteration: 83/262 | Loss: 0.563291072845459
Training Epoch: 8 | iteration: 84/262 | Loss: 0.5992544293403625
Training Epoch: 8 | iteration: 85/262 | Loss: 0.5798821449279785
Training Epoch: 8 | iteration: 86/262 | Loss: 0.5815452337265015
Training Epoch: 8 | iteration: 87/262 | Loss: 0.5988321304321289
Training Epoch: 8 | iteration: 88/262 | Loss: 0.5197960138320923
Training Epoch: 8 | iteration: 89/262 | Loss: 0.5554839372634888
Training Epoch: 8 | iteration: 90/262 | Loss: 0.527543306350708
Training Epoch: 8 | iteration: 91/262 | Loss: 0.5377848744392395
Training Epoch: 8 | iteration: 92/262 | Loss: 0.5709484815597534
Training Epoch: 8 | iteration: 93/262 | Loss: 0.5192804932594299
Training Epoch: 8 | iteration: 94/262 | Loss: 0.5603325366973877
Training Epoch: 8 | iteration: 95/262 | Loss: 0.5725103616714478
Training Epoch: 8 | iteration: 96/262 | Loss: 0.5294643640518188
Training Epoch: 8 | iteration: 97/262 | Loss: 0.54903244972229
Training Epoch: 8 | iteration: 98/262 | Loss: 0.5985573530197144
Training Epoch: 8 | iteration: 99/262 | Loss: 0.5422292351722717
Training Epoch: 8 | iteration: 100/262 | Loss: 0.5368786454200745
Training Epoch: 8 | iteration: 101/262 | Loss: 0.6192932724952698
Training Epoch: 8 | iteration: 102/262 | Loss: 0.6321401000022888
Training Epoch: 8 | iteration: 103/262 | Loss: 0.6060722470283508
Training Epoch: 8 | iteration: 104/262 | Loss: 0.6026005744934082
Training Epoch: 8 | iteration: 105/262 | Loss: 0.6232712268829346
Training Epoch: 8 | iteration: 106/262 | Loss: 0.5531230568885803
Training Epoch: 8 | iteration: 107/262 | Loss: 0.5619372129440308
Training Epoch: 8 | iteration: 108/262 | Loss: 0.5849046111106873
Training Epoch: 8 | iteration: 109/262 | Loss: 0.5595391988754272
Training Epoch: 8 | iteration: 110/262 | Loss: 0.5962833762168884
Training Epoch: 8 | iteration: 111/262 | Loss: 0.5620739459991455
Training Epoch: 8 | iteration: 112/262 | Loss: 0.5575408935546875
Training Epoch: 8 | iteration: 113/262 | Loss: 0.5583611726760864
Training Epoch: 8 | iteration: 114/262 | Loss: 0.5757867097854614
Training Epoch: 8 | iteration: 115/262 | Loss: 0.6106597781181335
Training Epoch: 8 | iteration: 116/262 | Loss: 0.5399547815322876
Training Epoch: 8 | iteration: 117/262 | Loss: 0.6245344877243042
Training Epoch: 8 | iteration: 118/262 | Loss: 0.5020060539245605
Training Epoch: 8 | iteration: 119/262 | Loss: 0.5761837959289551
Training Epoch: 8 | iteration: 120/262 | Loss: 0.5584352016448975
Training Epoch: 8 | iteration: 121/262 | Loss: 0.6062096357345581
Training Epoch: 8 | iteration: 122/262 | Loss: 0.6100811958312988
Training Epoch: 8 | iteration: 123/262 | Loss: 0.5588893890380859
Training Epoch: 8 | iteration: 124/262 | Loss: 0.5578534603118896
Training Epoch: 8 | iteration: 125/262 | Loss: 0.6060358285903931
Training Epoch: 8 | iteration: 126/262 | Loss: 0.6183937788009644
Training Epoch: 8 | iteration: 127/262 | Loss: 0.5684425830841064
Training Epoch: 8 | iteration: 128/262 | Loss: 0.5744596123695374
Training Epoch: 8 | iteration: 129/262 | Loss: 0.5440744757652283
Training Epoch: 8 | iteration: 130/262 | Loss: 0.5529729127883911
Training Epoch: 8 | iteration: 131/262 | Loss: 0.5455422401428223
Training Epoch: 8 | iteration: 132/262 | Loss: 0.6066088676452637
Training Epoch: 8 | iteration: 133/262 | Loss: 0.5167397260665894
Training Epoch: 8 | iteration: 134/262 | Loss: 0.5549626350402832
Training Epoch: 8 | iteration: 135/262 | Loss: 0.5463294386863708
Training Epoch: 8 | iteration: 136/262 | Loss: 0.5843697786331177
Training Epoch: 8 | iteration: 137/262 | Loss: 0.5678871273994446
Training Epoch: 8 | iteration: 138/262 | Loss: 0.556107223033905
Training Epoch: 8 | iteration: 139/262 | Loss: 0.5601574182510376
Training Epoch: 8 | iteration: 140/262 | Loss: 0.5627235174179077
Training Epoch: 8 | iteration: 141/262 | Loss: 0.564050555229187
Training Epoch: 8 | iteration: 142/262 | Loss: 0.5459052920341492
Training Epoch: 8 | iteration: 143/262 | Loss: 0.5442785620689392
Training Epoch: 8 | iteration: 144/262 | Loss: 0.5853910446166992
Training Epoch: 8 | iteration: 145/262 | Loss: 0.5310406684875488
Training Epoch: 8 | iteration: 146/262 | Loss: 0.6027230024337769
Training Epoch: 8 | iteration: 147/262 | Loss: 0.5317716598510742
Training Epoch: 8 | iteration: 148/262 | Loss: 0.5558156967163086
Training Epoch: 8 | iteration: 149/262 | Loss: 0.5991461277008057
Training Epoch: 8 | iteration: 150/262 | Loss: 0.5983127951622009
Training Epoch: 8 | iteration: 151/262 | Loss: 0.5761944055557251
Training Epoch: 8 | iteration: 152/262 | Loss: 0.5659166574478149
Training Epoch: 8 | iteration: 153/262 | Loss: 0.5289075374603271
Training Epoch: 8 | iteration: 154/262 | Loss: 0.5978928804397583
Training Epoch: 8 | iteration: 155/262 | Loss: 0.6137582063674927
Training Epoch: 8 | iteration: 156/262 | Loss: 0.6056983470916748
Training Epoch: 8 | iteration: 157/262 | Loss: 0.554595947265625
Training Epoch: 8 | iteration: 158/262 | Loss: 0.5335793495178223
Training Epoch: 8 | iteration: 159/262 | Loss: 0.5750747919082642
Training Epoch: 8 | iteration: 160/262 | Loss: 0.6189802885055542
Training Epoch: 8 | iteration: 161/262 | Loss: 0.5672298669815063
Training Epoch: 8 | iteration: 162/262 | Loss: 0.5711907744407654
Training Epoch: 8 | iteration: 163/262 | Loss: 0.5480254888534546
Training Epoch: 8 | iteration: 164/262 | Loss: 0.5760853290557861
Training Epoch: 8 | iteration: 165/262 | Loss: 0.6109668016433716
Training Epoch: 8 | iteration: 166/262 | Loss: 0.587260365486145
Training Epoch: 8 | iteration: 167/262 | Loss: 0.5560547113418579
Training Epoch: 8 | iteration: 168/262 | Loss: 0.5716596841812134
Training Epoch: 8 | iteration: 169/262 | Loss: 0.5752639174461365
Training Epoch: 8 | iteration: 170/262 | Loss: 0.5456491112709045
Training Epoch: 8 | iteration: 171/262 | Loss: 0.5937577486038208
Training Epoch: 8 | iteration: 172/262 | Loss: 0.5881903171539307
Training Epoch: 8 | iteration: 173/262 | Loss: 0.5630937218666077
Training Epoch: 8 | iteration: 174/262 | Loss: 0.5654342770576477
Training Epoch: 8 | iteration: 175/262 | Loss: 0.5342303514480591
Training Epoch: 8 | iteration: 176/262 | Loss: 0.5235313773155212
Training Epoch: 8 | iteration: 177/262 | Loss: 0.5396302938461304
Training Epoch: 8 | iteration: 178/262 | Loss: 0.5813877582550049
Training Epoch: 8 | iteration: 179/262 | Loss: 0.5873783826828003
Training Epoch: 8 | iteration: 180/262 | Loss: 0.552781343460083
Training Epoch: 8 | iteration: 181/262 | Loss: 0.5392431616783142
Training Epoch: 8 | iteration: 182/262 | Loss: 0.5368704795837402
Training Epoch: 8 | iteration: 183/262 | Loss: 0.5433370471000671
Training Epoch: 8 | iteration: 184/262 | Loss: 0.5363800525665283
Training Epoch: 8 | iteration: 185/262 | Loss: 0.5324438810348511
Training Epoch: 8 | iteration: 186/262 | Loss: 0.6173754930496216
Training Epoch: 8 | iteration: 187/262 | Loss: 0.5583063364028931
Training Epoch: 8 | iteration: 188/262 | Loss: 0.5677118897438049
Training Epoch: 8 | iteration: 189/262 | Loss: 0.5118893980979919
Training Epoch: 8 | iteration: 190/262 | Loss: 0.5502013564109802
Training Epoch: 8 | iteration: 191/262 | Loss: 0.5593593120574951
Training Epoch: 8 | iteration: 192/262 | Loss: 0.5814840793609619
Training Epoch: 8 | iteration: 193/262 | Loss: 0.5932269096374512
Training Epoch: 8 | iteration: 194/262 | Loss: 0.5592673420906067
Training Epoch: 8 | iteration: 195/262 | Loss: 0.6233295202255249
Training Epoch: 8 | iteration: 196/262 | Loss: 0.5553975701332092
Training Epoch: 8 | iteration: 197/262 | Loss: 0.5567903518676758
Training Epoch: 8 | iteration: 198/262 | Loss: 0.5813535451889038
Training Epoch: 8 | iteration: 199/262 | Loss: 0.5606657266616821
Training Epoch: 8 | iteration: 200/262 | Loss: 0.5412211418151855
Training Epoch: 8 | iteration: 201/262 | Loss: 0.5679835081100464
Training Epoch: 8 | iteration: 202/262 | Loss: 0.5903438925743103
Training Epoch: 8 | iteration: 203/262 | Loss: 0.5858052968978882
Training Epoch: 8 | iteration: 204/262 | Loss: 0.615606427192688
Training Epoch: 8 | iteration: 205/262 | Loss: 0.5678067207336426
Training Epoch: 8 | iteration: 206/262 | Loss: 0.5888437032699585
Training Epoch: 8 | iteration: 207/262 | Loss: 0.5536878108978271
Training Epoch: 8 | iteration: 208/262 | Loss: 0.5758289098739624
Training Epoch: 8 | iteration: 209/262 | Loss: 0.5432784557342529
Training Epoch: 8 | iteration: 210/262 | Loss: 0.5646085143089294
Training Epoch: 8 | iteration: 211/262 | Loss: 0.5733262300491333
Training Epoch: 8 | iteration: 212/262 | Loss: 0.5776488184928894
Training Epoch: 8 | iteration: 213/262 | Loss: 0.5165462493896484
Training Epoch: 8 | iteration: 214/262 | Loss: 0.554481565952301
Training Epoch: 8 | iteration: 215/262 | Loss: 0.5624309778213501
Training Epoch: 8 | iteration: 216/262 | Loss: 0.5380048155784607
Training Epoch: 8 | iteration: 217/262 | Loss: 0.5781854391098022
Training Epoch: 8 | iteration: 218/262 | Loss: 0.5828766822814941
Training Epoch: 8 | iteration: 219/262 | Loss: 0.5188087224960327
Training Epoch: 8 | iteration: 220/262 | Loss: 0.6073037385940552
Training Epoch: 8 | iteration: 221/262 | Loss: 0.5791406631469727
Training Epoch: 8 | iteration: 222/262 | Loss: 0.5464645624160767
Training Epoch: 8 | iteration: 223/262 | Loss: 0.5901460647583008
Training Epoch: 8 | iteration: 224/262 | Loss: 0.5275468826293945
Training Epoch: 8 | iteration: 225/262 | Loss: 0.5911237001419067
Training Epoch: 8 | iteration: 226/262 | Loss: 0.5937053561210632
Training Epoch: 8 | iteration: 227/262 | Loss: 0.560828447341919
Training Epoch: 8 | iteration: 228/262 | Loss: 0.6084594130516052
Training Epoch: 8 | iteration: 229/262 | Loss: 0.5970063209533691
Training Epoch: 8 | iteration: 230/262 | Loss: 0.6198971271514893
Training Epoch: 8 | iteration: 231/262 | Loss: 0.5432497262954712
Training Epoch: 8 | iteration: 232/262 | Loss: 0.5148019194602966
Training Epoch: 8 | iteration: 233/262 | Loss: 0.5146036148071289
Training Epoch: 8 | iteration: 234/262 | Loss: 0.5628982782363892
Training Epoch: 8 | iteration: 235/262 | Loss: 0.5392105579376221
Training Epoch: 8 | iteration: 236/262 | Loss: 0.6228370070457458
Training Epoch: 8 | iteration: 237/262 | Loss: 0.6272730827331543
Training Epoch: 8 | iteration: 238/262 | Loss: 0.5988733768463135
Training Epoch: 8 | iteration: 239/262 | Loss: 0.5940012335777283
Training Epoch: 8 | iteration: 240/262 | Loss: 0.5847019553184509
