Starting ...
cuda
Properties to use:  ['affinity', 'sas']
Building Vocab
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 10, 'properties': ['affinity', 'sas'], 'run_name': 'LCK_DOCKSTRING_FAST_ACTUAL_affinity_sas'}
length of preference data : 41795
Sample preference_data[0]: ['O1C(C(=O)N2CCN(CC2)C3=CC=C(N(=O)=O)C=C3)=C(C=4C1=CC=CC4)C', array([0.47959185, 0.53255087, 0.54797947, 0.15855041, 0.16055913]), [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=C(C(=O)NCCC4=CC=CC=C4)C=CC(OC)=C3'), np.float64(0.9873459430403937), array([0.52040816, 0.54211667, 0.55725834, 0.15815913, 0.16377715])], [np.str_('O1C(=NC2=C(C1=O)C=CC=C2)C3=CC(OC(=O)C=4C=CC=CC4)=C(OC)C=C3'), np.float64(0.9574398041990725), array([0.43877551, 0.55263869, 0.41284505, 0.14420153, 0.15814562])]]
LCK_DOCKSTRING_FAST_ACTUAL_affinity_sas
len(target_smiles): 41800
len(data): 41800
LCK_DOCKSTRING_FAST_ACTUAL_affinity_sas
dataset built
cuda
True
2.7.1+cu118
No of GPUs available 4
No of GPUs available 4
{'batch_size': 128, 'd_model': 512, 'n_heads': 8, 'n_layers': 6, 'hidden_units': 512, 'lr': 1e-05, 'epochs': 10, 'properties': ['affinity', 'sas'], 'ipo': False, 'run_name': 'DPO_Finetuning_BETA_0.11_epochs_10_LCK_DOCKSTRING_FAST_ACTUAL_affinity_sas', 'beta': 0.11}
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.9970703125, 'Novelty': 1.0, 'Uniqueness': 0.9941234084231146}
Training Epoch: 0 | iteration: 0/262 | Loss: 0.9786747097969055
Training Epoch: 7 | iteration: 148/262 | Loss: 0.5978431701660156
Training Epoch: 7 | iteration: 149/262 | Loss: 0.6261945366859436
Training Epoch: 7 | iteration: 150/262 | Loss: 0.6735397577285767
Training Epoch: 7 | iteration: 151/262 | Loss: 0.5605485439300537
Training Epoch: 7 | iteration: 152/262 | Loss: 0.612982988357544
Training Epoch: 7 | iteration: 153/262 | Loss: 0.6036308407783508
Training Epoch: 7 | iteration: 154/262 | Loss: 0.5569451451301575
Training Epoch: 7 | iteration: 155/262 | Loss: 0.5765818357467651
Training Epoch: 7 | iteration: 156/262 | Loss: 0.5408427715301514
Training Epoch: 7 | iteration: 157/262 | Loss: 0.5672456622123718
Training Epoch: 7 | iteration: 158/262 | Loss: 0.647662878036499
Training Epoch: 7 | iteration: 159/262 | Loss: 0.6282321214675903
Training Epoch: 7 | iteration: 160/262 | Loss: 0.5745977163314819
Training Epoch: 7 | iteration: 161/262 | Loss: 0.631341814994812
Training Epoch: 7 | iteration: 162/262 | Loss: 0.6216158270835876
Training Epoch: 7 | iteration: 163/262 | Loss: 0.6337306499481201
Training Epoch: 7 | iteration: 164/262 | Loss: 0.6601774096488953
Training Epoch: 7 | iteration: 165/262 | Loss: 0.584766685962677
Training Epoch: 7 | iteration: 166/262 | Loss: 0.5910063982009888
Training Epoch: 7 | iteration: 167/262 | Loss: 0.560171365737915
Training Epoch: 7 | iteration: 168/262 | Loss: 0.636029064655304
Training Epoch: 7 | iteration: 169/262 | Loss: 0.5923049449920654
Training Epoch: 7 | iteration: 170/262 | Loss: 0.5476133823394775
Training Epoch: 7 | iteration: 171/262 | Loss: 0.5849570631980896
Training Epoch: 7 | iteration: 172/262 | Loss: 0.5456709861755371
Training Epoch: 7 | iteration: 173/262 | Loss: 0.6246514320373535
Training Epoch: 7 | iteration: 174/262 | Loss: 0.6230076551437378
Training Epoch: 7 | iteration: 175/262 | Loss: 0.5733548402786255
Training Epoch: 7 | iteration: 176/262 | Loss: 0.6169472932815552
Training Epoch: 7 | iteration: 177/262 | Loss: 0.5596564412117004
Training Epoch: 7 | iteration: 178/262 | Loss: 0.5826077461242676
Training Epoch: 7 | iteration: 179/262 | Loss: 0.6433691382408142
Training Epoch: 7 | iteration: 180/262 | Loss: 0.6237106323242188
Training Epoch: 7 | iteration: 181/262 | Loss: 0.5861278772354126
Training Epoch: 7 | iteration: 182/262 | Loss: 0.6701242923736572
Training Epoch: 7 | iteration: 183/262 | Loss: 0.5281571745872498
Training Epoch: 7 | iteration: 184/262 | Loss: 0.5822192430496216
Training Epoch: 7 | iteration: 185/262 | Loss: 0.6290745735168457
Training Epoch: 7 | iteration: 186/262 | Loss: 0.6166235208511353
Training Epoch: 7 | iteration: 187/262 | Loss: 0.5785917639732361
Training Epoch: 7 | iteration: 188/262 | Loss: 0.6207406520843506
Training Epoch: 7 | iteration: 189/262 | Loss: 0.6045252084732056
Training Epoch: 7 | iteration: 190/262 | Loss: 0.6585587859153748
Training Epoch: 7 | iteration: 191/262 | Loss: 0.5866827368736267
Training Epoch: 7 | iteration: 192/262 | Loss: 0.6093107461929321
Training Epoch: 7 | iteration: 193/262 | Loss: 0.5798640847206116
Training Epoch: 7 | iteration: 194/262 | Loss: 0.5309569835662842
Training Epoch: 7 | iteration: 195/262 | Loss: 0.5902692079544067
Training Epoch: 7 | iteration: 196/262 | Loss: 0.570831298828125
Training Epoch: 7 | iteration: 197/262 | Loss: 0.5912439823150635
Training Epoch: 7 | iteration: 198/262 | Loss: 0.5249021649360657
Training Epoch: 7 | iteration: 199/262 | Loss: 0.5537657141685486
Training Epoch: 7 | iteration: 200/262 | Loss: 0.5960306525230408
Training Epoch: 7 | iteration: 201/262 | Loss: 0.6311304569244385
Training Epoch: 7 | iteration: 202/262 | Loss: 0.5673531889915466
Training Epoch: 7 | iteration: 203/262 | Loss: 0.5523651242256165
Training Epoch: 7 | iteration: 204/262 | Loss: 0.5851162672042847
Training Epoch: 7 | iteration: 205/262 | Loss: 0.5985685586929321
Training Epoch: 7 | iteration: 206/262 | Loss: 0.5356170535087585
Training Epoch: 7 | iteration: 207/262 | Loss: 0.5859944820404053
Training Epoch: 7 | iteration: 208/262 | Loss: 0.5512821078300476
Training Epoch: 7 | iteration: 209/262 | Loss: 0.6022399067878723
Training Epoch: 7 | iteration: 210/262 | Loss: 0.5822358131408691
Training Epoch: 7 | iteration: 211/262 | Loss: 0.6033548712730408
Training Epoch: 7 | iteration: 212/262 | Loss: 0.5621389150619507
Training Epoch: 7 | iteration: 213/262 | Loss: 0.5491788983345032
Training Epoch: 7 | iteration: 214/262 | Loss: 0.5805709958076477
Training Epoch: 7 | iteration: 215/262 | Loss: 0.5962875485420227
Training Epoch: 7 | iteration: 216/262 | Loss: 0.575874924659729
Training Epoch: 7 | iteration: 217/262 | Loss: 0.6031385660171509
Training Epoch: 7 | iteration: 218/262 | Loss: 0.6193218231201172
Training Epoch: 7 | iteration: 219/262 | Loss: 0.5410067439079285
Training Epoch: 7 | iteration: 220/262 | Loss: 0.5415314435958862
Training Epoch: 7 | iteration: 221/262 | Loss: 0.6003915071487427
Training Epoch: 7 | iteration: 222/262 | Loss: 0.6154860258102417
Training Epoch: 7 | iteration: 223/262 | Loss: 0.5811597108840942
Training Epoch: 7 | iteration: 224/262 | Loss: 0.5504610538482666
Training Epoch: 7 | iteration: 225/262 | Loss: 0.5694786310195923
Training Epoch: 7 | iteration: 226/262 | Loss: 0.5732197761535645
Training Epoch: 7 | iteration: 227/262 | Loss: 0.6277814507484436
Training Epoch: 7 | iteration: 228/262 | Loss: 0.6027212142944336
Training Epoch: 7 | iteration: 229/262 | Loss: 0.6251072883605957
Training Epoch: 7 | iteration: 230/262 | Loss: 0.6229863166809082
Training Epoch: 7 | iteration: 231/262 | Loss: 0.5811185836791992
Training Epoch: 7 | iteration: 232/262 | Loss: 0.5738593935966492
Training Epoch: 7 | iteration: 233/262 | Loss: 0.6223975419998169
Training Epoch: 7 | iteration: 234/262 | Loss: 0.5707889795303345
Training Epoch: 7 | iteration: 235/262 | Loss: 0.5442889332771301
Training Epoch: 7 | iteration: 236/262 | Loss: 0.6098278164863586
Training Epoch: 7 | iteration: 237/262 | Loss: 0.5649741888046265
Training Epoch: 7 | iteration: 238/262 | Loss: 0.517974853515625
Training Epoch: 7 | iteration: 239/262 | Loss: 0.5864601135253906
Training Epoch: 7 | iteration: 240/262 | Loss: 0.54842209815979
Training Epoch: 7 | iteration: 241/262 | Loss: 0.5869396924972534
Training Epoch: 7 | iteration: 242/262 | Loss: 0.6313965916633606
Training Epoch: 7 | iteration: 243/262 | Loss: 0.5907238721847534
Training Epoch: 7 | iteration: 244/262 | Loss: 0.6294811964035034
Training Epoch: 7 | iteration: 245/262 | Loss: 0.5910899639129639
Training Epoch: 7 | iteration: 246/262 | Loss: 0.5905658602714539
Training Epoch: 7 | iteration: 247/262 | Loss: 0.5373985767364502
Training Epoch: 7 | iteration: 248/262 | Loss: 0.5593249797821045
Training Epoch: 7 | iteration: 249/262 | Loss: 0.5746411085128784
Training Epoch: 7 | iteration: 250/262 | Loss: 0.5359021425247192
Training Epoch: 7 | iteration: 251/262 | Loss: 0.5544486045837402
Training Epoch: 7 | iteration: 252/262 | Loss: 0.5622482895851135
Training Epoch: 7 | iteration: 253/262 | Loss: 0.5782252550125122
Training Epoch: 7 | iteration: 254/262 | Loss: 0.6183791756629944
Training Epoch: 7 | iteration: 255/262 | Loss: 0.5640915632247925
Training Epoch: 7 | iteration: 256/262 | Loss: 0.5700162649154663
Training Epoch: 7 | iteration: 257/262 | Loss: 0.6477986574172974
Training Epoch: 7 | iteration: 258/262 | Loss: 0.5705077648162842
Training Epoch: 7 | iteration: 259/262 | Loss: 0.5516362190246582
Training Epoch: 7 | iteration: 260/262 | Loss: 0.5807932019233704
Training Epoch: 7 | iteration: 261/262 | Loss: 0.5723556280136108
Validating Epoch: 7 | iteration: 0/66 | Loss: 0.6273823976516724
Validating Epoch: 7 | iteration: 1/66 | Loss: 0.5705294609069824
Validating Epoch: 7 | iteration: 2/66 | Loss: 0.6120424270629883
Validating Epoch: 7 | iteration: 3/66 | Loss: 0.6326131820678711
Validating Epoch: 7 | iteration: 4/66 | Loss: 0.6121070384979248
Validating Epoch: 7 | iteration: 5/66 | Loss: 0.5702465176582336
Validating Epoch: 7 | iteration: 6/66 | Loss: 0.5663175582885742
Validating Epoch: 7 | iteration: 7/66 | Loss: 0.5714683532714844
Validating Epoch: 7 | iteration: 8/66 | Loss: 0.5883843898773193
Validating Epoch: 7 | iteration: 9/66 | Loss: 0.6159241199493408
Validating Epoch: 7 | iteration: 10/66 | Loss: 0.5904333591461182
Validating Epoch: 7 | iteration: 11/66 | Loss: 0.6492211818695068
Validating Epoch: 7 | iteration: 12/66 | Loss: 0.5900264978408813
Validating Epoch: 7 | iteration: 13/66 | Loss: 0.5809659957885742
Validating Epoch: 7 | iteration: 14/66 | Loss: 0.6717892289161682
Validating Epoch: 7 | iteration: 15/66 | Loss: 0.5889304876327515
Validating Epoch: 7 | iteration: 16/66 | Loss: 0.6253493428230286
Validating Epoch: 7 | iteration: 17/66 | Loss: 0.5682076811790466
Validating Epoch: 7 | iteration: 18/66 | Loss: 0.6358993053436279
Validating Epoch: 7 | iteration: 19/66 | Loss: 0.6164243221282959
Validating Epoch: 7 | iteration: 20/66 | Loss: 0.5981351137161255
Validating Epoch: 7 | iteration: 21/66 | Loss: 0.660213828086853
Validating Epoch: 7 | iteration: 22/66 | Loss: 0.593330442905426
Validating Epoch: 7 | iteration: 23/66 | Loss: 0.6258750557899475
Validating Epoch: 7 | iteration: 24/66 | Loss: 0.6052181124687195
Validating Epoch: 7 | iteration: 25/66 | Loss: 0.5667763948440552
Validating Epoch: 7 | iteration: 26/66 | Loss: 0.595154881477356
Validating Epoch: 7 | iteration: 27/66 | Loss: 0.6472866535186768
Validating Epoch: 7 | iteration: 28/66 | Loss: 0.5949252843856812
Validating Epoch: 7 | iteration: 29/66 | Loss: 0.6642944812774658
Validating Epoch: 7 | iteration: 30/66 | Loss: 0.5559556484222412
Validating Epoch: 7 | iteration: 31/66 | Loss: 0.5990461707115173
Validating Epoch: 7 | iteration: 32/66 | Loss: 0.5868675708770752
Validating Epoch: 7 | iteration: 33/66 | Loss: 0.5950372219085693
Validating Epoch: 7 | iteration: 34/66 | Loss: 0.6257011890411377
Validating Epoch: 7 | iteration: 35/66 | Loss: 0.5742053985595703
Validating Epoch: 7 | iteration: 36/66 | Loss: 0.6131439805030823
Validating Epoch: 7 | iteration: 37/66 | Loss: 0.6039541959762573
Validating Epoch: 7 | iteration: 38/66 | Loss: 0.6136135458946228
Validating Epoch: 7 | iteration: 39/66 | Loss: 0.6214192509651184
Validating Epoch: 7 | iteration: 40/66 | Loss: 0.6126599311828613
Validating Epoch: 7 | iteration: 41/66 | Loss: 0.5497542023658752
Validating Epoch: 7 | iteration: 42/66 | Loss: 0.618983268737793
Validating Epoch: 7 | iteration: 43/66 | Loss: 0.6130225658416748
Validating Epoch: 7 | iteration: 44/66 | Loss: 0.6081974506378174
Validating Epoch: 7 | iteration: 45/66 | Loss: 0.5505682826042175
Validating Epoch: 7 | iteration: 46/66 | Loss: 0.6471313238143921
Validating Epoch: 7 | iteration: 47/66 | Loss: 0.6031476259231567
Validating Epoch: 7 | iteration: 48/66 | Loss: 0.5669779777526855
Validating Epoch: 7 | iteration: 49/66 | Loss: 0.603655219078064
Validating Epoch: 7 | iteration: 50/66 | Loss: 0.6220746636390686
Validating Epoch: 7 | iteration: 51/66 | Loss: 0.661801278591156
Validating Epoch: 7 | iteration: 52/66 | Loss: 0.5938999652862549
Validating Epoch: 7 | iteration: 53/66 | Loss: 0.6101252436637878
Validating Epoch: 7 | iteration: 54/66 | Loss: 0.6723771691322327
Validating Epoch: 7 | iteration: 55/66 | Loss: 0.6349276900291443
Validating Epoch: 7 | iteration: 56/66 | Loss: 0.5948026776313782
Validating Epoch: 7 | iteration: 57/66 | Loss: 0.5830206871032715
Validating Epoch: 7 | iteration: 58/66 | Loss: 0.672836184501648
Validating Epoch: 7 | iteration: 59/66 | Loss: 0.584450900554657
Validating Epoch: 7 | iteration: 60/66 | Loss: 0.6776366233825684
Validating Epoch: 7 | iteration: 61/66 | Loss: 0.6197478175163269
Validating Epoch: 7 | iteration: 62/66 | Loss: 0.5504507422447205
Validating Epoch: 7 | iteration: 63/66 | Loss: 0.6023159027099609
Validating Epoch: 7 | iteration: 64/66 | Loss: 0.6309630870819092
Validating Epoch: 7 | iteration: 65/66 | Loss: 0.6846906542778015
Temperature:  0.5
Sampling: iteration: 0/51
{'Validity': 0.98828125, 'Novelty': 1.0, 'Uniqueness': 0.9940711462450593}
Training Epoch: 8 | iteration: 0/262 | Loss: 0.5759490132331848
Training Epoch: 8 | iteration: 1/262 | Loss: 0.6130723357200623
Training Epoch: 8 | iteration: 2/262 | Loss: 0.6055951118469238
Training Epoch: 8 | iteration: 3/262 | Loss: 0.5644047856330872
Training Epoch: 8 | iteration: 4/262 | Loss: 0.6329082250595093
Training Epoch: 8 | iteration: 5/262 | Loss: 0.6244964003562927
Training Epoch: 8 | iteration: 6/262 | Loss: 0.5839961171150208
Training Epoch: 8 | iteration: 7/262 | Loss: 0.5645070672035217
Training Epoch: 8 | iteration: 8/262 | Loss: 0.5890394449234009
Training Epoch: 8 | iteration: 9/262 | Loss: 0.5780857801437378
Training Epoch: 8 | iteration: 10/262 | Loss: 0.5434560775756836
Training Epoch: 8 | iteration: 11/262 | Loss: 0.5694258213043213
Training Epoch: 8 | iteration: 12/262 | Loss: 0.577275812625885
Training Epoch: 8 | iteration: 13/262 | Loss: 0.5642758011817932
Training Epoch: 8 | iteration: 14/262 | Loss: 0.6034139394760132
Training Epoch: 8 | iteration: 15/262 | Loss: 0.5472398400306702
Training Epoch: 8 | iteration: 16/262 | Loss: 0.5871754884719849
Training Epoch: 8 | iteration: 17/262 | Loss: 0.5652580261230469
Training Epoch: 8 | iteration: 18/262 | Loss: 0.5634918212890625
Training Epoch: 8 | iteration: 19/262 | Loss: 0.5775918960571289
Training Epoch: 8 | iteration: 20/262 | Loss: 0.5279802083969116
Training Epoch: 8 | iteration: 21/262 | Loss: 0.5125211477279663
Training Epoch: 8 | iteration: 22/262 | Loss: 0.5568903684616089
Training Epoch: 8 | iteration: 23/262 | Loss: 0.578543484210968
Training Epoch: 8 | iteration: 24/262 | Loss: 0.5545272827148438
Training Epoch: 8 | iteration: 25/262 | Loss: 0.5375127196311951
Training Epoch: 8 | iteration: 26/262 | Loss: 0.5621324777603149
Training Epoch: 8 | iteration: 27/262 | Loss: 0.5637941956520081
Training Epoch: 8 | iteration: 28/262 | Loss: 0.5242488384246826
Training Epoch: 8 | iteration: 29/262 | Loss: 0.5985090136528015
Training Epoch: 8 | iteration: 30/262 | Loss: 0.5214667916297913
Training Epoch: 8 | iteration: 31/262 | Loss: 0.56168532371521
Training Epoch: 8 | iteration: 32/262 | Loss: 0.5979077816009521
Training Epoch: 8 | iteration: 33/262 | Loss: 0.5439814329147339
Training Epoch: 8 | iteration: 34/262 | Loss: 0.6273638010025024
Training Epoch: 8 | iteration: 35/262 | Loss: 0.5575909614562988
Training Epoch: 8 | iteration: 36/262 | Loss: 0.5189208984375
Training Epoch: 8 | iteration: 37/262 | Loss: 0.5876336693763733
Training Epoch: 8 | iteration: 38/262 | Loss: 0.5490638017654419
Training Epoch: 8 | iteration: 39/262 | Loss: 0.5916630625724792
Training Epoch: 8 | iteration: 40/262 | Loss: 0.5806865692138672
Training Epoch: 8 | iteration: 41/262 | Loss: 0.5716971158981323
Training Epoch: 8 | iteration: 42/262 | Loss: 0.5532827377319336
Training Epoch: 8 | iteration: 43/262 | Loss: 0.5394881963729858
Training Epoch: 8 | iteration: 44/262 | Loss: 0.5981197357177734
Training Epoch: 8 | iteration: 45/262 | Loss: 0.5678470134735107
Training Epoch: 8 | iteration: 46/262 | Loss: 0.5485519170761108
Training Epoch: 8 | iteration: 47/262 | Loss: 0.6048897504806519
Training Epoch: 8 | iteration: 48/262 | Loss: 0.5113667845726013
Training Epoch: 8 | iteration: 49/262 | Loss: 0.5137133598327637
Training Epoch: 8 | iteration: 50/262 | Loss: 0.5924217700958252
Training Epoch: 8 | iteration: 51/262 | Loss: 0.5077170729637146
Training Epoch: 8 | iteration: 52/262 | Loss: 0.5483461022377014
Training Epoch: 8 | iteration: 53/262 | Loss: 0.6022616028785706
Training Epoch: 8 | iteration: 54/262 | Loss: 0.5874379873275757
Training Epoch: 8 | iteration: 55/262 | Loss: 0.6144300699234009
Training Epoch: 8 | iteration: 56/262 | Loss: 0.5978137850761414
Training Epoch: 8 | iteration: 57/262 | Loss: 0.5900857448577881
Training Epoch: 8 | iteration: 58/262 | Loss: 0.5354397296905518
Training Epoch: 8 | iteration: 59/262 | Loss: 0.5750341415405273
Training Epoch: 8 | iteration: 60/262 | Loss: 0.5294395685195923
Training Epoch: 8 | iteration: 61/262 | Loss: 0.5645407438278198
Training Epoch: 8 | iteration: 62/262 | Loss: 0.5521359443664551
Training Epoch: 8 | iteration: 63/262 | Loss: 0.5654449462890625
Training Epoch: 8 | iteration: 64/262 | Loss: 0.5834020376205444
Training Epoch: 8 | iteration: 65/262 | Loss: 0.5906887054443359
Training Epoch: 8 | iteration: 66/262 | Loss: 0.528350830078125
Training Epoch: 8 | iteration: 67/262 | Loss: 0.5502948760986328
Training Epoch: 8 | iteration: 68/262 | Loss: 0.5668010711669922
Training Epoch: 8 | iteration: 69/262 | Loss: 0.6101372838020325
Training Epoch: 8 | iteration: 70/262 | Loss: 0.6101529598236084
Training Epoch: 8 | iteration: 71/262 | Loss: 0.5771257281303406
Training Epoch: 8 | iteration: 72/262 | Loss: 0.5598140358924866
Training Epoch: 8 | iteration: 73/262 | Loss: 0.5898170471191406
Training Epoch: 8 | iteration: 74/262 | Loss: 0.5793587565422058
Training Epoch: 8 | iteration: 75/262 | Loss: 0.548333466053009
Training Epoch: 8 | iteration: 76/262 | Loss: 0.5802190899848938
Training Epoch: 8 | iteration: 77/262 | Loss: 0.5997759103775024
Training Epoch: 8 | iteration: 78/262 | Loss: 0.5629087090492249
Training Epoch: 8 | iteration: 79/262 | Loss: 0.5794556140899658
Training Epoch: 8 | iteration: 80/262 | Loss: 0.5395969152450562
Training Epoch: 8 | iteration: 81/262 | Loss: 0.6065512895584106
Training Epoch: 8 | iteration: 82/262 | Loss: 0.6016493439674377
Training Epoch: 8 | iteration: 83/262 | Loss: 0.5530120134353638
Training Epoch: 8 | iteration: 84/262 | Loss: 0.5293464064598083
Training Epoch: 8 | iteration: 85/262 | Loss: 0.5970228314399719
Training Epoch: 8 | iteration: 86/262 | Loss: 0.5686428546905518
Training Epoch: 8 | iteration: 87/262 | Loss: 0.5455625057220459
Training Epoch: 8 | iteration: 88/262 | Loss: 0.5545263290405273
Training Epoch: 8 | iteration: 89/262 | Loss: 0.5922268629074097
Training Epoch: 8 | iteration: 90/262 | Loss: 0.5941481590270996
Training Epoch: 8 | iteration: 91/262 | Loss: 0.5833826065063477
Training Epoch: 8 | iteration: 92/262 | Loss: 0.5187992453575134
Training Epoch: 8 | iteration: 93/262 | Loss: 0.555794894695282
Training Epoch: 8 | iteration: 94/262 | Loss: 0.6035146713256836
Training Epoch: 8 | iteration: 95/262 | Loss: 0.5860936641693115
Training Epoch: 8 | iteration: 96/262 | Loss: 0.6208848357200623
Training Epoch: 8 | iteration: 97/262 | Loss: 0.6037641763687134
Training Epoch: 8 | iteration: 98/262 | Loss: 0.6243857741355896
Training Epoch: 8 | iteration: 99/262 | Loss: 0.5834702253341675
Training Epoch: 8 | iteration: 100/262 | Loss: 0.6175163984298706
Training Epoch: 8 | iteration: 101/262 | Loss: 0.5633318424224854
Training Epoch: 8 | iteration: 102/262 | Loss: 0.6116662621498108
Training Epoch: 8 | iteration: 103/262 | Loss: 0.6172194480895996
Training Epoch: 8 | iteration: 104/262 | Loss: 0.570280909538269
Training Epoch: 8 | iteration: 105/262 | Loss: 0.6164665222167969
Training Epoch: 8 | iteration: 106/262 | Loss: 0.5971740484237671
Training Epoch: 8 | iteration: 107/262 | Loss: 0.5701600313186646
Training Epoch: 8 | iteration: 108/262 | Loss: 0.552924394607544
Training Epoch: 8 | iteration: 109/262 | Loss: 0.5548104047775269
Training Epoch: 8 | iteration: 110/262 | Loss: 0.598834753036499
Training Epoch: 8 | iteration: 111/262 | Loss: 0.521795392036438
Training Epoch: 8 | iteration: 112/262 | Loss: 0.5859965682029724
Training Epoch: 8 | iteration: 113/262 | Loss: 0.5133885145187378
Training Epoch: 8 | iteration: 114/262 | Loss: 0.5346750617027283
Training Epoch: 8 | iteration: 115/262 | Loss: 0.5408389568328857
Training Epoch: 8 | iteration: 116/262 | Loss: 0.5313996076583862
Training Epoch: 8 | iteration: 117/262 | Loss: 0.6532737612724304
Training Epoch: 8 | iteration: 118/262 | Loss: 0.6089977025985718
Training Epoch: 8 | iteration: 119/262 | Loss: 0.5777932405471802
Training Epoch: 8 | iteration: 120/262 | Loss: 0.5812814235687256
Training Epoch: 8 | iteration: 121/262 | Loss: 0.5947767496109009
Training Epoch: 8 | iteration: 122/262 | Loss: 0.5394499897956848
Training Epoch: 8 | iteration: 123/262 | Loss: 0.49605345726013184
Training Epoch: 8 | iteration: 124/262 | Loss: 0.5534155964851379
Training Epoch: 8 | iteration: 125/262 | Loss: 0.5604080557823181
Training Epoch: 8 | iteration: 126/262 | Loss: 0.5869226455688477
Training Epoch: 8 | iteration: 127/262 | Loss: 0.5422712564468384
Training Epoch: 8 | iteration: 128/262 | Loss: 0.5609562397003174
Training Epoch: 8 | iteration: 129/262 | Loss: 0.6758639812469482
Training Epoch: 8 | iteration: 130/262 | Loss: 0.5715232491493225
Training Epoch: 8 | iteration: 131/262 | Loss: 0.5481299161911011
Training Epoch: 8 | iteration: 132/262 | Loss: 0.5830390453338623
Training Epoch: 8 | iteration: 133/262 | Loss: 0.5904994010925293
Training Epoch: 8 | iteration: 134/262 | Loss: 0.5824984312057495
Training Epoch: 8 | iteration: 135/262 | Loss: 0.5917371511459351
Training Epoch: 8 | iteration: 136/262 | Loss: 0.5359821319580078
Training Epoch: 8 | iteration: 137/262 | Loss: 0.5776737928390503
Training Epoch: 8 | iteration: 138/262 | Loss: 0.6088510751724243
Training Epoch: 8 | iteration: 139/262 | Loss: 0.5427067279815674
Training Epoch: 8 | iteration: 140/262 | Loss: 0.5448707342147827
Training Epoch: 8 | iteration: 141/262 | Loss: 0.5666274428367615
Training Epoch: 8 | iteration: 142/262 | Loss: 0.638722836971283
Training Epoch: 8 | iteration: 143/262 | Loss: 0.6044777631759644
Training Epoch: 8 | iteration: 144/262 | Loss: 0.5915495157241821
Training Epoch: 8 | iteration: 145/262 | Loss: 0.5607595443725586
Training Epoch: 8 | iteration: 146/262 | Loss: 0.5609445571899414
Training Epoch: 8 | iteration: 147/262 | Loss: 0.5656317472457886
Training Epoch: 8 | iteration: 148/262 | Loss: 0.4670379161834717
Training Epoch: 8 | iteration: 149/262 | Loss: 0.5743200182914734
Training Epoch: 8 | iteration: 150/262 | Loss: 0.5747689604759216
Training Epoch: 8 | iteration: 151/262 | Loss: 0.6086099147796631
Training Epoch: 8 | iteration: 152/262 | Loss: 0.5735113024711609
Training Epoch: 8 | iteration: 153/262 | Loss: 0.580093264579773
Training Epoch: 8 | iteration: 154/262 | Loss: 0.5512229204177856
Training Epoch: 8 | iteration: 155/262 | Loss: 0.6009222865104675
Training Epoch: 8 | iteration: 156/262 | Loss: 0.5622578263282776
Training Epoch: 8 | iteration: 157/262 | Loss: 0.5579899549484253
Training Epoch: 8 | iteration: 158/262 | Loss: 0.6105813384056091
Training Epoch: 8 | iteration: 159/262 | Loss: 0.5605177879333496
Training Epoch: 8 | iteration: 160/262 | Loss: 0.5422000885009766
Training Epoch: 8 | iteration: 161/262 | Loss: 0.5329872965812683
Training Epoch: 8 | iteration: 162/262 | Loss: 0.583612322807312
Training Epoch: 8 | iteration: 163/262 | Loss: 0.5323454737663269
Training Epoch: 8 | iteration: 164/262 | Loss: 0.5556071996688843
Training Epoch: 8 | iteration: 165/262 | Loss: 0.5674535036087036
Training Epoch: 8 | iteration: 166/262 | Loss: 0.5634388327598572
Training Epoch: 8 | iteration: 167/262 | Loss: 0.6068410277366638
Training Epoch: 8 | iteration: 168/262 | Loss: 0.5660265684127808
Training Epoch: 8 | iteration: 169/262 | Loss: 0.5478607416152954
Training Epoch: 8 | iteration: 170/262 | Loss: 0.5688084363937378
Training Epoch: 8 | iteration: 171/262 | Loss: 0.5618712306022644
Training Epoch: 8 | iteration: 172/262 | Loss: 0.5240784287452698
Training Epoch: 8 | iteration: 173/262 | Loss: 0.5550715923309326
Training Epoch: 8 | iteration: 174/262 | Loss: 0.5732226371765137
Training Epoch: 8 | iteration: 175/262 | Loss: 0.5648484230041504
Training Epoch: 8 | iteration: 176/262 | Loss: 0.5715226531028748
Training Epoch: 8 | iteration: 177/262 | Loss: 0.6106452941894531
Training Epoch: 8 | iteration: 178/262 | Loss: 0.5561899542808533
Training Epoch: 8 | iteration: 179/262 | Loss: 0.5237154364585876
Training Epoch: 8 | iteration: 180/262 | Loss: 0.541618824005127
Training Epoch: 8 | iteration: 181/262 | Loss: 0.6311869025230408
Training Epoch: 8 | iteration: 182/262 | Loss: 0.5935608744621277
Training Epoch: 8 | iteration: 183/262 | Loss: 0.5768581628799438
Training Epoch: 8 | iteration: 184/262 | Loss: 0.540442943572998
Training Epoch: 8 | iteration: 185/262 | Loss: 0.5508989691734314
Training Epoch: 8 | iteration: 186/262 | Loss: 0.49477043747901917
Training Epoch: 8 | iteration: 187/262 | Loss: 0.5437219738960266
Training Epoch: 8 | iteration: 188/262 | Loss: 0.5745706558227539
Training Epoch: 8 | iteration: 189/262 | Loss: 0.5576380491256714
